Column1;Column2;Column3
11479;4095;3
11483;4095;2
11487;4095;3
11490;4095;1
11494;4095;2
11498;4095;3
11501;4095;2
11505;4095;2
11509;4095;1
11512;4095;2
11516;4095;3
11519;4095;2
11523;4095;2
11527;4095;1
11530;4095;2
11534;4095;0
11538;4095;1
11541;4095;1
11545;4095;2
11549;4095;2
11552;4095;1
11556;4095;1
11560;4095;2
11563;4095;2
11567;4095;2
11571;4095;1
11574;4095;1
11578;4095;1
11581;4095;2
11585;4095;3
11589;4095;1
11592;4095;1
11596;4095;2
11600;4095;1
11603;4095;1
11607;4095;0
11611;4087;2
11614;4042;1
11618;4006;2
11622;3947;2
11625;3879;1
11629;3836;1
11632;3800;3
11636;3773;1
11640;3739;1
11643;3704;1
11647;3657;0
11651;3593;1
11654;3500;1
11658;3405;1
11662;3323;1
11665;3231;1
11669;3135;1
11673;3064;1
11676;2959;1
11680;2863;2
11684;2746;2
11687;2617;2
11691;2441;4
11694;2200;1
11698;1927;1
11702;1643;0
11705;1272;2
11709;1080;1
11713;894;2
11716;857;0
11720;844;1
11724;840;2
11727;830;1
11731;826;2
11735;826;1
11738;825;2
11742;826;2
11746;824;1
11749;815;2
11753;812;1
11756;814;1
11760;812;2
11764;811;0
11767;809;0
11771;809;2
11775;808;0
11778;809;0
11782;808;2
11786;808;0
11789;808;1
11793;808;0
11797;808;1
11800;809;1
11804;808;1
11807;809;0
11811;809;2
11815;809;1
11818;809;0
11822;809;0
11826;809;1
11829;810;0
11833;812;2
11837;811;0
11840;809;0
11844;812;1
11848;811;1
11851;810;1
11855;810;0
11859;812;2
11862;811;0
11866;813;2
11869;812;1
11873;814;0
11877;816;0
11880;814;1
11884;814;1
11888;824;1
11891;824;1
11895;824;1
11899;824;1
11902;826;0
11906;824;0
11910;826;1
11913;826;0
11917;826;1
11920;827;0
11924;828;1
11928;830;1
11931;829;2
11935;829;1
11939;830;0
11942;830;2
11946;837;1
11950;840;1
11953;839;1
11957;839;1
11961;840;2
11964;840;1
11968;840;1
11972;841;2
11975;841;2
11979;842;0
11982;840;3
11986;841;1
11990;841;2
11993;842;2
11997;840;0
12001;841;2
12004;840;1
12008;840;1
12012;840;2
12015;840;2
12019;840;2
12023;841;1
12026;840;1
12030;842;1
12033;842;3
12037;840;2
12041;840;0
12044;841;2
12048;842;2
12052;841;1
12055;843;2
12059;842;1
12063;842;2
12066;844;2
12070;842;1
12074;843;1
12077;844;1
12081;845;2
12085;847;1
12088;847;1
12092;856;0
12095;857;0
12099;858;1
12103;860;1
12106;861;2
12110;874;1
12114;905;3
12117;942;2
12121;1002;1
12125;1040;2
12128;1069;2
12132;1083;1
12136;1102;1
12139;1130;1
12143;1145;1
12147;1165;0
12150;1056;1
12154;1341;2
12157;1657;2
12161;1775;2
12165;2247;1
12168;2639;2
12172;2889;1
12176;3052;0
12179;3199;0
12183;3312;2
12187;3449;1
12190;3578;2
12194;3679;1
12198;3800;1
12201;3880;1
12205;3944;0
12208;3997;3
12212;4047;3
12216;4094;1
12219;4095;2
12223;4095;0
12227;4095;1
12230;4095;2
12234;4095;3
12238;4095;4
12241;4095;5
12245;4095;7
12249;4095;8
12252;4095;19
12256;4095;25
12260;4095;30
12263;4095;55
12267;4095;123
12270;4095;215
12274;4095;268
12278;4095;312
12281;4095;336
12285;4095;361
12289;4095;377
12292;4095;382
12296;4095;392
12300;4095;391
12303;4095;382
12307;4095;381
12311;4095;378
12314;4095;366
12318;4095;362
12322;4095;347
12325;4095;330
12329;4095;312
12332;4095;286
12336;4095;253
12340;4095;191
12343;4095;141
12347;4095;110
12351;4095;89
12354;4095;64
12358;4095;58
12362;4095;44
12365;4095;42
12369;4095;31
12373;4095;29
12376;4095;26
12380;4095;24
12383;4095;22
12387;4095;22
12391;4095;19
12394;4095;20
12398;4095;20
12402;4095;18
12405;4095;20
12409;4095;19
12413;4095;18
12416;4095;11
12420;4095;18
12424;4095;16
12427;4095;18
12431;4095;18
12434;4095;18
12438;4095;19
12442;4095;19
12445;4095;22
12449;4095;22
12453;4095;20
12456;4095;18
12460;4095;20
12464;4095;19
12467;4095;19
12471;4095;21
12475;4095;20
12478;4095;21
12482;4095;21
12486;4095;19
12489;4095;20
12493;4095;19
12496;4095;20
12500;4095;19
12504;4095;20
12507;4095;19
12511;4095;18
12515;4095;20
12518;4095;19
12522;4095;19
12526;4095;19
12529;4095;18
12533;4095;18
12537;4095;17
12540;4095;17
12544;4095;9
12548;4095;9
12551;4095;16
12555;4095;7
12558;4095;7
12562;4095;7
12566;4095;6
12569;4095;5
12573;4095;2
12577;4095;2
12580;4095;3
12584;4095;3
12588;4095;1
12591;4095;3
12595;4095;3
12599;4095;2
12602;4095;2
12606;4095;3
12609;4095;2
12613;4095;4
12617;4095;2
12620;4095;3
12624;4095;3
12628;4095;2
12631;4095;3
12635;4095;2
12639;4095;2
12642;4095;2
12646;4095;3
12650;4095;3
12653;4095;3
12657;4095;2
12661;4095;2
12664;4095;1
12668;4095;2
12671;4095;2
12675;4095;2
12679;4095;0
12682;4095;2
12686;4095;2
12690;4095;1
12693;4095;1
12697;4095;2
12701;4095;0
12704;4095;1
12708;4095;2
12712;4095;2
12715;4095;0
12719;4095;1
12722;4095;1
12726;4095;2
12730;4095;2
12733;4095;2
12737;4073;2
12741;4011;2
12744;3943;2
12748;3871;2
12752;3800;2
12755;3727;2
12759;3688;1
12763;3655;0
12766;3598;1
12770;3517;2
12774;3449;1
12777;3371;0
12781;3291;2
12784;3164;2
12788;3023;2
12792;2847;1
12795;2606;3
12799;2248;1
12803;1805;0
12806;1358;1
12810;1050;1
12814;975;1
12817;967;1
12821;956;3
12825;952;1
12828;941;0
12832;937;2
12835;927;3
12839;925;1
12843;924;2
12846;921;1
12850;921;1
12854;920;2
12857;921;1
12861;920;1
12865;920;0
12868;919;2
12872;910;2
12876;919;0
12879;911;2
12883;920;1
12887;910;1
12890;911;1
12894;910;1
12897;918;1
12901;910;0
12905;910;2
12908;912;1
12912;918;1
12916;910;1
12919;910;3
12923;910;1
12927;910;2
12930;908;2
12934;908;3
12938;908;0
12941;909;1
12945;908;2
12949;909;2
12952;909;0
12956;907;2
12959;908;2
12963;909;1
12967;909;1
12970;908;1
12974;908;0
12978;909;1
12981;908;2
12985;909;0
12989;910;2
12992;910;2
12996;910;1
13000;911;1
13003;920;2
13007;921;2
13010;922;1
13014;923;2
13018;922;1
13021;923;0
13025;926;2
13029;926;1
13032;933;1
13036;926;2
13040;927;1
13043;936;1
13047;934;2
13051;934;0
13054;935;0
13058;937;0
13062;937;0
13065;937;1
13069;938;1
13072;939;1
13076;939;1
13080;953;1
13083;974;2
13087;1005;0
13091;1040;2
13094;1080;0
13098;1116;0
13102;1151;1
13105;1192;2
13109;1208;3
13113;1229;2
13116;1242;3
13120;1256;3
13123;1275;0
13127;1274;2
13131;1261;2
13134;1287;2
13138;1274;1
13142;1292;2
13145;1304;1
13149;1325;0
13153;1338;1
13156;1356;1
13160;1376;0
13164;1387;1
13167;1416;2
13171;1452;0
13175;1465;3
13178;1479;0
13182;1469;1
13185;1481;2
13189;1487;1
13193;1512;1
13196;1516;0
13200;1533;2
13204;1308;2
13207;1740;2
13211;2295;2
13215;2602;2
13218;2808;2
13222;2971;0
13226;3129;1
13229;3264;1
13233;3387;1
13236;3471;4
13240;3564;1
13244;3662;0
13247;3756;2
13251;3821;2
13255;3869;0
13258;3901;3
13262;3946;2
13266;3978;4
13269;3998;7
13273;4028;24
13277;4043;78
13280;4059;158
13284;4064;247
13288;4072;320
13291;4076;382
13295;4079;429
13298;4090;474
13302;4090;523
13306;4090;553
13309;4088;574
13313;4079;589
13317;4077;605
13320;4073;616
13324;4061;621
13328;4058;623
13331;4056;631
13335;4047;632
13339;4055;776
13342;4047;923
13346;4046;958
13350;4046;895
13353;4044;795
13357;4044;666
13360;4045;618
13364;4045;608
13368;4046;606
13371;4045;603
13375;4045;602
13379;4045;590
13382;4047;589
13386;4044;584
13390;4044;573
13393;4043;571
13397;4043;559
13401;4043;553
13404;4040;540
13408;4031;535
13411;4031;512
13415;4028;507
13419;4024;493
13422;4015;478
13426;4014;473
13430;4011;447
13433;4008;430
13437;4008;408
13441;3999;380
13444;4000;360
13448;3998;333
13452;3999;327
13455;4007;314
13459;4008;299
13463;4009;285
13466;4012;281
13470;4013;269
13473;4013;265
13477;4013;255
13481;4014;249
13484;4014;240
13488;4024;238
13492;4025;235
13495;4025;234
13499;4026;233
13503;4028;231
13506;4029;224
13510;4029;223
13514;4030;222
13517;4029;221
13521;4027;222
13524;4028;223
13528;4027;234
13532;4026;237
13535;4015;249
13539;4014;253
13543;4011;265
13546;4010;271
13550;4010;282
13554;4010;296
13557;4010;302
13561;4011;318
13565;4013;331
13568;4012;335
13572;4013;349
13576;4016;363
13579;4026;375
13583;4028;376
13586;4029;378
13590;4038;383
13594;4040;383
13597;4040;383
13601;4042;390
13605;4042;383
13608;4042;389
13612;4044;383
13616;4044;382
13619;4045;382
13623;4043;378
13627;4044;377
13630;4043;375
13634;4044;364
13638;4042;362
13641;4046;352
13645;4046;343
13648;4047;313
13652;4057;283
13656;4059;249
13659;4062;218
13663;4073;175
13667;4078;119
13670;4092;73
13674;4094;57
13678;4095;39
13681;4095;25
13685;4095;21
13689;4095;19
13692;4095;4
13696;4095;5
13699;4095;3
13703;4095;2
13707;4095;4
13710;4095;3
13714;4095;3
13718;4095;1
13721;4095;2
13725;4095;2
13729;4095;2
13732;4095;2
13736;4095;1
13740;4095;0
13743;4095;2
13747;4095;2
13751;4095;1
13754;4095;1
13758;4095;0
13761;4095;2
13765;4095;2
13769;4095;2
13772;4095;3
13776;4095;1
13780;4095;1
13783;4095;1
13787;4095;0
13791;4095;2
13794;4095;3
13798;4095;0
13802;4095;1
13805;4095;2
13809;4095;2
13812;4095;2
13816;4095;1
13820;4095;1
13823;4095;2
13827;4057;1
13831;3999;2
13834;3935;1
13838;3856;1
13842;3786;2
13845;3688;3
13849;3595;3
13853;3503;2
13856;3401;1
13860;3320;2
13864;3209;2
13867;3088;0
13871;2973;0
13874;2792;2
13878;2560;1
13882;2255;1
13885;1884;1
13889;1599;2
13893;1274;2
13896;1052;0
13900;1005;1
13904;990;0
13907;973;2
13911;968;1
13915;958;0
13918;957;0
13922;955;1
13925;955;2
13929;943;0
13933;942;2
13936;941;1
13940;940;2
13944;938;1
13947;938;1
13951;937;0
13955;934;1
13958;928;1
13962;928;2
13966;935;2
13969;927;0
13973;926;2
13977;925;0
13980;924;1
13984;924;0
13987;924;1
13991;925;2
13995;926;2
13998;925;1
14002;926;2
14006;925;2
14009;925;2
14013;926;1
14017;926;1
14020;928;0
14024;927;2
14028;936;1
14031;937;1
14035;936;1
14039;938;1
14042;939;1
14046;939;0
14049;939;1
14053;941;1
14057;940;1
14060;940;2
14064;940;1
14068;939;1
14071;940;1
14075;940;1
14079;939;2
14082;939;0
14086;940;2
14090;941;2
14093;939;0
14097;940;2
14100;941;1
14104;942;0
14108;942;1
14111;942;2
14115;941;2
14119;942;2
14122;942;1
14126;943;1
14130;950;1
14133;952;0
14137;943;0
14141;943;0
14144;944;1
14148;951;1
14152;952;0
14155;943;1
14159;943;1
14162;943;2
14166;950;1
14170;951;0
14173;942;2
14177;942;2
14181;942;1
14184;942;1
14188;941;1
14192;942;1
14195;943;1
14199;942;1
14203;942;2
14206;941;1
14210;941;1
14213;942;0
14217;942;2
14221;942;1
14224;942;1
14228;940;1
14232;951;2
14235;952;0
14239;944;1
14243;951;0
14246;952;1
14250;953;1
14254;953;0
14257;953;1
14261;955;0
14265;955;1
14268;966;0
14272;967;0
14275;970;2
14279;970;0
14283;971;2
14286;990;0
14290;1820;2
14294;2621;1
14297;2863;1
14301;3004;1
14305;3177;1
14308;3403;2
14312;3591;2
14316;3703;0
14319;3821;1
14323;3946;1
14326;4039;2
14330;4095;1
14334;4095;2
14337;4095;17
14341;4095;168
14345;4095;266
14348;4095;284
14352;4095;315
14356;4095;333
14359;4095;379
14363;4095;431
14367;4095;493
14370;4095;539
14374;4095;574
14378;4095;602
14381;4095;616
14385;4095;623
14388;4095;632
14392;4095;632
14396;4095;632
14399;4095;632
14403;4095;623
14407;4095;621
14410;4095;619
14414;4095;616
14418;4095;616
14421;4095;604
14425;4095;601
14429;4095;600
14432;4095;589
14436;4095;585
14440;4095;572
14443;4095;568
14447;4095;555
14450;4095;542
14454;4095;527
14458;4095;510
14461;4095;504
14465;4095;478
14469;4095;461
14472;4095;443
14476;4095;428
14480;4095;412
14483;4095;407
14487;4095;392
14491;4095;379
14494;4095;364
14498;4095;361
14501;4095;349
14505;4095;334
14509;4095;332
14512;4095;318
14516;4095;317
14520;4095;312
14523;4095;301
14527;4095;299
14531;4095;296
14534;4095;294
14538;4095;284
14542;4095;280
14545;4095;270
14549;4095;269
14553;4095;267
14556;4095;267
14560;4095;266
14563;4095;266
14567;4095;266
14571;4095;266
14574;4095;267
14578;4095;268
14582;4095;272
14585;4095;280
14589;4095;281
14593;4095;283
14596;4095;285
14600;4095;285
14604;4095;284
14607;4095;286
14611;4095;288
14614;4095;295
14618;4095;296
14622;4095;300
14625;4095;301
14629;4095;302
14633;4095;313
14636;4095;313
14640;4095;314
14644;4095;314
14647;4095;326
14651;4095;332
14655;4095;343
14658;4095;351
14662;4095;360
14666;4095;362
14669;4095;365
14673;4095;367
14676;4095;365
14680;4095;364
14684;4095;363
14687;4095;360
14691;4095;348
14695;4095;343
14698;4095;329
14702;4095;317
14706;4095;312
14709;4095;298
14713;4095;282
14717;4095;267
14720;4095;253
14724;4095;237
14727;4095;222
14731;4095;203
14735;4095;184
14738;4095;137
14742;4095;64
14746;4095;38
14749;4095;20
14753;4095;8
14757;4095;7
14760;4095;6
14764;4095;5
14768;4095;3
14771;4095;4
14775;4095;3
14779;4095;2
14782;4095;1
14786;4095;1
14789;4095;1
14793;4095;1
14797;4095;2
14800;4095;0
14804;4095;1
14808;4095;0
14811;4095;2
14815;4095;1
14819;4095;2
14822;4095;2
14826;4095;2
14830;4095;2
14833;4095;2
14837;4095;1
14841;4095;2
14844;4058;2
14848;3982;1
14851;3914;1
14855;3848;1
14859;3791;1
14862;3767;2
14866;3707;1
14870;3658;2
14873;3592;1
14877;3519;1
14881;3449;2
14884;3353;1
14888;3260;0
14892;3144;2
14895;2987;1
14899;2814;1
14902;2605;1
14906;2248;1
14910;1756;0
14913;1214;0
14917;925;2
14921;906;1
14924;891;3
14928;878;2
14932;874;2
14935;861;2
14939;859;2
14943;855;2
14946;847;2
14950;844;2
14954;841;1
14957;842;0
14961;831;0
14964;828;0
14968;828;2
14972;826;0
14975;827;0
14979;826;0
14983;825;0
14986;824;1
14990;823;2
14994;822;2
14997;815;1
15001;814;2
15005;813;0
15008;813;1
15012;814;2
15015;813;1
15019;813;2
15023;813;1
15026;812;1
15030;813;2
15034;813;2
15037;813;2
15041;812;1
15045;811;2
15048;812;0
15052;811;0
15056;812;1
15059;814;1
15063;813;0
15067;813;2
15070;812;1
15074;814;1
15077;812;0
15081;816;2
15085;815;1
15088;823;2
15092;816;3
15096;824;1
15099;815;2
15103;824;2
15107;824;0
15110;825;1
15114;825;2
15118;824;1
15121;824;2
15125;824;2
15128;825;1
15132;825;0
15136;824;2
15139;825;2
15143;825;1
15147;827;1
15150;826;2
15154;826;2
15158;827;1
15161;825;1
15165;827;2
15169;826;1
15172;827;1
15176;827;1
15180;827;2
15183;828;3
15187;826;2
15190;826;1
15194;828;2
15198;827;0
15201;827;2
15205;826;1
15209;827;2
15212;826;0
15216;829;0
15220;846;2
15223;891;2
15227;908;1
15231;923;0
15234;939;1
15238;955;2
15242;969;1
15245;972;0
15249;1007;1
15252;1021;0
15256;1038;0
15260;1066;3
15263;1086;0
15267;1114;2
15271;1145;0
15274;1175;1
15278;1179;2
15282;1177;3
15285;1195;1
15289;1195;2
15293;1035;2
15296;1295;2
15300;1818;1
15303;2347;2
15307;2685;1
15311;2831;0
15314;3052;1
15318;3247;0
15322;3390;2
15325;3515;3
15329;3639;2
15333;3758;2
15336;3839;1
15340;3914;2
15344;3975;2
15347;4026;2
15351;4064;3
15355;4095;6
15358;4095;25
15362;4095;143
15365;4095;216
15369;4095;250
15373;4095;270
15376;4095;286
15380;4095;343
15384;4095;382
15387;4095;442
15391;4095;494
15395;4095;528
15398;4095;556
15402;4095;573
15406;4095;588
15409;4095;599
15413;4095;600
15416;4095;601
15420;4095;603
15424;4095;601
15427;4095;600
15431;4095;591
15435;4095;590
15438;4095;588
15442;4095;585
15446;4095;584
15449;4095;582
15453;4095;574
15457;4095;570
15460;4095;567
15464;4095;558
15468;4095;555
15471;4095;542
15475;4095;539
15478;4095;535
15482;4095;524
15486;4095;510
15489;4095;504
15493;4095;491
15497;4095;475
15500;4095;470
15504;4095;455
15508;4095;432
15511;4095;424
15515;4095;408
15519;4095;397
15522;4095;395
15526;4095;393
15530;4095;381
15533;4095;381
15537;4095;380
15540;4095;379
15544;4095;378
15548;4095;378
15551;4095;378
15555;4095;381
15559;4095;380
15562;4095;382
15566;4095;383
15570;4095;392
15573;4095;392
15577;4095;396
15581;4095;398
15584;4095;408
15588;4095;409
15591;4095;410
15595;4095;410
15599;4095;413
15602;4095;423
15606;4095;424
15610;4095;425
15613;4095;426
15617;4095;430
15621;4095;439
15624;4095;439
15628;4095;442
15632;4095;441
15635;4095;447
15639;4095;447
15643;4095;457
15646;4095;460
15650;4095;471
15653;4095;474
15657;4095;475
15661;4095;478
15664;4095;488
15668;4095;491
15672;4095;494
15675;4095;504
15679;4095;507
15683;4095;509
15686;4095;510
15690;4095;520
15694;4095;512
15697;4095;522
15701;4095;523
15704;4095;523
15708;4095;527
15712;4095;526
15715;4095;526
15719;4095;527
15723;4095;526
15726;4095;527
15730;4095;526
15734;4095;528
15737;4095;535
15741;4095;528
15745;4095;528
15748;4095;537
15752;4095;539
15756;4095;538
15759;4095;538
15763;4095;539
15766;4095;540
15770;4095;541
15774;4095;540
15777;4095;541
15781;4095;541
15785;4095;541
15788;4095;538
15792;4095;537
15796;4095;536
15799;4095;526
15803;4095;521
15807;4095;523
15810;4095;504
15814;4095;477
15817;4095;456
15821;4095;429
15825;4095;412
15828;4095;379
15832;4095;361
15836;4095;336
15839;4095;303
15843;4095;279
15847;4095;233
15850;4095;174
15854;4095;94
15858;4095;56
15861;4095;24
15865;4095;8
15869;4095;5
15872;4095;3
15876;4095;1
15879;4095;1
15883;4095;0
15887;4095;3
15890;4095;1
15894;4095;1
15898;4095;2
15901;4095;2
15905;4095;0
15909;4095;2
15912;4095;1
15916;4095;1
15920;4095;1
15923;4095;1
15927;4095;1
15931;4095;1
15934;4095;2
15938;4095;0
15941;4095;2
15945;4095;3
15949;4062;2
15952;4008;0
15956;3932;0
15960;3854;1
15963;3789;0
15967;3743;0
15971;3707;2
15974;3646;1
15978;3564;1
15982;3470;1
15985;3357;2
15989;3256;2
15992;3087;3
15996;2909;1
16000;2678;2
16003;2348;0
16007;1960;2
16011;1528;2
16014;1215;1
16018;1143;1
16022;1130;1
16025;1117;2
16029;1112;3
16033;1101;1
16036;1096;2
16040;1086;3
16044;1081;0
16047;1072;2
16051;1068;1
16054;1065;2
16058;1064;3
16062;1053;2
16065;1051;1
16069;1050;1
16073;1049;1
16076;1037;1
16080;1038;1
16084;1035;2
16087;1033;2
16091;1033;2
16095;1024;1
16098;1021;1
16102;1019;3
16105;1019;2
16109;1016;1
16113;1016;2
16116;1016;0
16120;1014;2
16124;1014;1
16127;1005;1
16131;1006;3
16135;1006;1
16138;1005;0
16142;1004;1
16146;1004;1
16149;1004;2
16153;1002;2
16157;1002;1
16160;1000;2
16164;1002;1
16167;1000;0
16171;1000;2
16175;1000;1
16178;999;1
16182;1000;0
16186;992;1
16189;991;2
16193;990;1
16197;990;1
16200;990;1
16204;990;1
16208;990;1
16211;988;0
16215;989;2
16218;988;2
16222;988;1
16226;990;1
16229;990;2
16233;988;2
16237;989;1
16240;989;0
16244;990;1
16248;988;2
16251;990;1
16255;989;0
16259;988;1
16262;990;1
16266;990;2
16270;989;1
16273;989;2
16277;1039;3
16280;1101;0
16284;1145;0
16288;1180;1
16291;1226;0
16295;1241;0
16299;1258;2
16302;1275;1
16306;1302;0
16310;1320;2
16313;1337;3
16317;1336;3
16321;1358;2
16324;1372;2
16328;1388;1
16332;1418;3
16335;1432;1
16339;1432;0
16342;1436;1
16346;1435;2
16350;1418;1
16353;1423;1
16357;1433;2
16361;1432;1
16364;1438;2
16368;1440;1
16372;1452;3
16375;1464;3
16379;1466;1
16383;1466;1
16386;1470;3
16390;1470;2
16393;1471;1
16397;1465;2
16401;1453;1
16404;1422;2
16408;1242;0
16412;1256;1
16415;1628;3
16419;2264;2
16423;2637;0
16426;2872;1
16430;3018;2
16434;3151;1
16437;3304;0
16441;3467;1
16445;3597;0
16448;3722;2
16452;3836;3
16455;3929;2
16459;4000;0
16463;4060;3
16466;4095;2
16470;4095;6
16474;4095;39
16477;4095;123
16481;4095;185
16485;4095;248
16488;4095;280
16492;4095;296
16496;4095;311
16499;4095;314
16503;4095;317
16506;4095;329
16510;4095;346
16514;4095;362
16517;4095;392
16521;4095;414
16525;4095;445
16528;4095;477
16532;4095;502
16536;4095;512
16539;4095;536
16543;4095;542
16547;4095;553
16550;4095;555
16554;4095;556
16558;4095;555
16561;4095;554
16565;4095;550
16568;4095;542
16572;4095;540
16576;4095;539
16579;4095;538
16583;4095;535
16587;4095;527
16590;4095;524
16594;4095;512
16598;4095;521
16601;4095;511
16605;4095;507
16609;4095;507
16612;4095;505
16616;4095;502
16619;4095;493
16623;4095;493
16627;4095;489
16630;4095;488
16634;4095;488
16638;4095;480
16641;4095;478
16645;4095;478
16649;4095;476
16652;4095;477
16656;4095;477
16660;4095;478
16663;4095;478
16667;4095;478
16671;4095;475
16674;4095;476
16678;4095;477
16681;4095;478
16685;4095;477
16689;4095;476
16692;4095;476
16696;4095;474
16700;4095;474
16703;4095;475
16707;4095;474
16711;4095;473
16714;4095;472
16718;4095;471
16722;4095;464
16725;4095;463
16729;4095;462
16733;4095;470
16736;4095;462
16740;4095;460
16743;4095;459
16747;4095;460
16751;4095;458
16754;4095;458
16758;4095;457
16762;4095;458
16765;4095;456
16769;4095;456
16773;4095;448
16776;4095;447
16780;4095;445
16784;4095;444
16787;4095;442
16791;4095;441
16794;4095;440
16798;4095;430
16802;4095;425
16805;4095;413
16809;4095;398
16813;4095;383
16816;4095;344
16820;4095;312
16824;4095;286
16827;4095;265
16831;4095;235
16835;4095;207
16838;4095;186
16842;4095;159
16846;4095;156
16849;4095;154
16853;4095;152
16856;4095;139
16860;4095;120
16864;4095;102
16867;4095;90
16871;4095;64
16875;4095;45
16878;4095;28
16882;4095;23
16886;4095;17
16889;4095;10
16893;4095;9
16897;4095;7
16900;4095;3
16904;4095;4
16907;4095;2
16911;4095;0
16915;4095;1
16918;4095;3
16922;4095;2
16926;4095;1
16929;4095;2
16933;4095;3
16937;4095;2
16940;4095;2
16944;4095;1
16948;4095;1
16951;4095;2
16955;4095;2
16959;4095;2
16962;4095;1
16966;4095;2
16969;4095;2
16973;4095;1
16977;4095;2
16980;4095;2
16984;4095;2
16988;4095;2
16991;4058;1
16995;3995;2
16999;3933;2
17002;3866;2
17006;3802;1
17010;3743;2
17013;3693;0
17017;3628;2
17020;3535;2
17024;3439;1
17028;3322;1
17031;3213;2
17035;3072;1
17039;2907;1
17042;2701;2
17046;2398;0
17050;1993;0
17053;1582;0
17057;1225;1
17061;829;1
17064;775;0
17068;763;0
17072;760;0
17075;750;1
17079;746;1
17082;735;0
17086;735;3
17090;733;1
17093;732;1
17097;730;1
17101;732;2
17104;731;0
17108;732;0
17112;732;3
17115;744;1
17119;735;0
17123;744;0
17126;736;0
17130;743;1
17134;745;2
17137;745;0
17141;746;0
17144;745;1
17148;746;1
17152;749;1
17155;749;1
17159;750;0
17163;759;0
17166;750;1
17170;751;1
17174;750;1
17177;752;0
17181;761;4
17185;760;0
17188;760;1
17192;760;1
17195;762;0
17199;762;3
17203;764;0
17206;762;1
17210;764;0
17214;763;0
17217;764;2
17221;765;1
17225;766;1
17228;767;2
17232;764;1
17236;766;2
17239;766;1
17243;766;1
17247;765;1
17250;766;0
17254;765;1
17257;766;1
17261;766;1
17265;767;2
17268;766;1
17272;766;1
17276;766;0
17279;768;1
17283;766;2
17287;767;0
17290;775;1
17294;767;2
17298;768;1
17301;768;1
17305;768;2
17309;774;1
17312;775;2
17316;776;1
17319;767;2
17323;767;2
17327;768;0
17330;775;1
17334;778;2
17338;777;0
17341;781;0
17345;790;1
17349;792;0
17352;796;2
17356;796;2
17360;800;0
17363;809;1
17367;812;0
17370;814;3
17374;816;0
17378;826;2
17381;826;1
17385;829;0
17389;831;2
17392;831;1
17396;841;3
17400;842;2
17403;848;1
17407;858;2
17411;872;0
17414;876;0
17418;1320;1
17421;1848;2
17425;2191;1
17429;2663;1
17432;2922;2
17436;3130;3
17440;3342;1
17443;3516;1
17447;3693;0
17451;3803;1
17454;3899;1
17458;3980;1
17462;4044;1
17465;4088;3
17469;4095;0
17473;4095;1
17476;4095;0
17480;4095;2
17483;4095;4
17487;4095;23
17491;4095;74
17494;4095;142
17498;4095;186
17502;4095;235
17505;4095;316
17509;4095;397
17513;4095;490
17516;4095;554
17520;4095;590
17524;4095;632
17527;4095;892
17531;4095;1705
17535;4095;2088
17538;4095;2232
17542;4095;2297
17545;4095;2286
17549;4095;2174
17553;4095;1878
17556;4095;1390
17560;4095;872
17564;4095;652
17567;4095;636
17571;4095;619
17575;4095;603
17578;4095;587
17582;4095;572
17586;4095;557
17589;4095;541
17593;4095;527
17596;4095;512
17600;4095;505
17604;4095;492
17607;4095;487
17611;4095;475
17615;4095;472
17618;4095;462
17622;4095;460
17626;4095;462
17629;4095;460
17633;4095;461
17637;4095;463
17640;4095;463
17644;4095;473
17648;4095;475
17651;4095;475
17655;4095;478
17658;4095;480
17662;4095;487
17666;4095;489
17669;4095;488
17673;4095;480
17677;4095;490
17680;4095;488
17684;4095;489
17688;4095;487
17691;4095;477
17695;4095;475
17699;4095;472
17702;4095;460
17706;4095;456
17709;4095;443
17713;4095;429
17717;4095;415
17720;4095;409
17724;4095;397
17728;4095;392
17731;4095;381
17735;4095;378
17739;4095;378
17742;4095;368
17746;4095;363
17750;4095;360
17753;4095;349
17757;4095;346
17761;4095;332
17764;4095;316
17768;4095;287
17771;4095;264
17775;4095;222
17779;4095;176
17782;4095;124
17786;4095;46
17790;4095;20
17793;4095;8
17797;4095;3
17801;4095;4
17804;4095;1
17808;4095;1
17812;4095;2
17815;4095;1
17819;4095;2
17822;4095;1
17826;4095;1
17830;4095;0
17833;4095;1
17837;4095;1
17841;4095;0
17844;4095;3
17848;4095;1
17852;4095;2
17855;4095;3
17859;4056;1
17863;4015;2
17866;3966;2
17870;3913;2
17874;3850;3
17877;3786;2
17881;3704;1
17884;3594;2
17888;3512;2
17892;3408;1
17895;3322;1
17899;3192;1
17903;3047;0
17906;2877;1
17910;2685;1
17914;2382;2
17917;2087;2
17921;1756;0
17925;1421;1
17928;1182;1
17932;1134;2
17936;1128;1
17939;1117;2
17943;1113;2
17946;1102;1
17950;1102;0
17954;1096;2
17957;1087;2
17961;1083;2
17965;1081;1
17968;1080;0
17972;1069;1
17976;1068;4
17979;1066;0
17983;1064;2
17987;1056;2
17990;1053;2
17994;1053;1
17997;1051;1
18001;1050;1
18005;1040;0
18008;1040;2
18012;1040;1
18016;1038;0
18019;1036;2
18023;1038;1
18027;1037;1
18030;1036;2
18034;1035;1
18038;1024;0
18041;1033;2
18045;1023;1
18049;1023;1
18052;1022;1
18056;1023;1
18059;1022;1
18063;1022;1
18067;1021;1
18070;1021;0
18074;1020;1
18078;1020;1
